시리즈,선형번호,전저항_Rt/Δ×10³,레이놀즈수_Rn,프루드수_Fn,주형계수_Cp,중앙단면계수_Cm,방형계수_Cb,수선면계수_Cw,길이폭비_L/B,폭흘수비_B/T,길이흘수비_L/T,세장비_L/∇^(1/3),부심위치_LCB/L,부면심위치_LCF/L,LCB/LCF,침수면적비_S/∇^(2/3),수선면적비_Aw/∇^(2/3),S/Aw,S/Ax,Ax/Aw
Delft,Delft-50,2.647210758,19740777.67,0.199908236,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,4.589644626,24725822.53,0.250390114,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,7.649407711,29641076.77,0.300165245,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,12.84069115,34556331.01,0.349940376,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,24.08274203,39461615.15,0.399614544,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,46.37775731,44366899.3,0.449288712,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,74.34536708,49491525.42,0.501184082,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,94.71513817,54376869.39,0.550656322,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,114.2769943,59282153.54,0.60033049,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,126.498857,64197407.78,0.650105621,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-50,134.990559,69092721.83,0.699678825,0.538712623,0.777307916,0.418745586,0.687933288,3.333333201,6.342495001,21.14164916,5.521059773,-0.079000004,-0.091399997,0.864332668,6.987716844,6.290895848,1.110766577,20.7833188,0.053445101
Delft,Delft-60,0.663684232,9880376.938,0.10005499,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,1.061894772,12342993.59,0.124993015,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,1.504350927,14815580.35,0.150032004,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,2.05742112,17278197.01,0.174970029,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,2.632614121,19750783.77,0.200009017,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,3.517526431,22223370.53,0.225048006,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,4.579421203,24685987.18,0.249986031,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,5.420087897,27158573.94,0.275025019,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,7.035052862,29631160.71,0.300064008,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,8.937614328,32093777.36,0.325002033,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,11.85782495,34566364.12,0.350041021,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,15.77356192,37028980.77,0.374979046,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,23.11833409,39501567.53,0.400018035,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,33.64879058,41974154.3,0.425057023,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,43.69254529,44436770.95,0.449995048,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,55.68310709,46909357.71,0.475034036,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,66.10294954,49381944.47,0.500073025,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,73.97866909,51844561.13,0.52501105,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,82.2968448,54317147.89,0.550050038,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,90.39379244,56789734.65,0.575089027,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-60,96.78728388,59252351.3,0.600027052,0.541266128,0.748477473,0.405125504,0.686761317,3.90472863,5.755062436,22.47195706,6.005475365,-0.045499902,-0.070999804,0.640845458,7.002137368,6.343219616,1.103877493,22.76087043,0.048498914
Delft,Delft-61,0.619170976,9871357.111,0.099949216,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,1.105662458,12344181.92,0.124986999,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,1.658493687,14807035.67,0.149923823,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,2.277664664,17279860.48,0.174961607,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,2.764156145,19742714.22,0.199898431,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,3.781365606,22215539.03,0.224936214,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,4.842801566,24678392.78,0.249873039,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,5.815784529,27151217.59,0.274910822,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,7.761750455,29614071.33,0.299847647,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,9.774056129,32086896.14,0.32488543,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,12.44975928,34549749.89,0.349822254,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,16.78395611,37022574.7,0.374860038,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,24.74472581,39485428.44,0.399796862,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,33.50157248,41958253.26,0.424834646,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,46.150351,44421107.0,0.44977147,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,55.68116139,46893931.81,0.474809253,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,67.90978817,49356785.56,0.499746078,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,76.2464831,51829610.37,0.524783861,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,84.95910327,54292464.11,0.549720686,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,93.40636445,56765288.92,0.574758469,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-61,100.1066789,59228142.67,0.599695293,0.542082426,0.790729128,0.428640364,0.694833104,3.721985347,6.700753786,24.9401074,6.005188412,-0.045395565,-0.072692757,0.624485398,7.345533256,6.732232684,1.091099135,23.91196656,0.045629837
Delft,Delft-62,0.57619205,9881328.179,0.100050174,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,0.952933006,12344181.92,0.124986999,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,1.39615766,14817006.73,0.150024782,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,1.994510942,17279860.48,0.174961607,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,2.526380527,19752685.29,0.19999939,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,3.36850737,22225510.1,0.225037173,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,4.387924073,24688363.85,0.249973998,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,5.495985708,27161188.66,0.275011781,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,6.648369808,29634013.47,0.300049564,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,8.864493078,32096867.21,0.324986389,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,11.01413265,34569692.02,0.350024172,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,15.24692809,37032545.77,0.374960997,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,23.31361679,39505370.58,0.39999878,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,33.64075123,41978195.39,0.425036563,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,44.87649621,44441049.14,0.449973388,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,55.3809205,46913873.95,0.475011171,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,65.64157124,49386698.76,0.500048954,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,73.57529254,51849552.5,0.524985779,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,81.57549755,54322377.31,0.550023562,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,89.75299241,56795202.13,0.575061345,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-62,96.66729701,59258055.87,0.59999817,0.541544818,0.676269447,0.366230215,0.68082875,4.108863803,4.707951147,19.34433006,6.009528826,-0.044795588,-0.068793166,0.651163345,6.726075778,5.984074422,1.123996011,21.88953736,0.05134855
Delft,Delft-71,0.996606346,14698851.93,0.148805693,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,1.395248884,17351426.3,0.175659367,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,2.0153595,19774642.73,0.200191106,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,2.524736077,22167942.91,0.224419984,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,3.410608384,24660963.93,0.249658399,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,5.049472153,27094152.44,0.274291091,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,7.020538038,29547285.13,0.299125691,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,9.190925191,31930613.22,0.323253616,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,11.64922084,34383745.91,0.348088216,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,15.59135261,36836878.59,0.372922816,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,22.67833107,39290011.27,0.397757416,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,31.93569669,41743143.96,0.422592016,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,42.61045799,44196276.64,0.447426616,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,52.95301719,46599548.9,0.471756448,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,61.21377645,49082597.84,0.496893909,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,70.2718208,51735172.21,0.523747583,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,76.78298226,54138444.47,0.548077414,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,82.51900545,56611521.32,0.573113922,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,88.16644141,59064654.0,0.597948522,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,92.57365614,61517786.69,0.622783122,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,97.44595383,63931031.03,0.647213907,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,101.1444707,66384163.72,0.672048508,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,105.8617408,68727603.48,0.695772617,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,107.5448981,71260512.83,0.721414847,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-71,112.8379852,73693701.35,0.74604754,0.521025751,0.745897523,0.388631817,0.639205808,4.973644952,3.408474669,16.95254283,6.008837034,-0.060187959,-0.081483702,0.738650275,6.09227579,4.640307745,1.312903394,19.0734462,0.068834094
Delft,Delft-72,1.065026187,14727598.93,0.148206778,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,1.927190244,17420817.23,0.175309173,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,2.789354301,19853724.46,0.199792005,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,3.854380488,22226559.91,0.223670324,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,5.223699872,24739562.86,0.248959176,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,6.897312452,27202505.98,0.273744265,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,8.925933762,29645425.18,0.298327851,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,11.05598614,32058308.49,0.322609179,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,14.35249576,34521251.61,0.347394268,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
Delft,Delft-72,17.39542773,36984194.74,0.372179358,0.518236857,0.754385945,0.390950601,0.640002034,5.872514382,5.700000255,33.47333347,7.951829435,-0.059549891,-0.081059551,0.734643726,7.846750285,6.891144823,1.138671511,32.33591723,0.035213831
